 -662, -771
  -17,-1022
  642, -792
  999, -183
  878,  504
  331,  960
 -359,  950
 -888,  498
 -991, -207
 -629, -797
   39,-1019
  684, -752
 1005, -132
  848,  558
  291,  972
 -402,  931
 -918,  447
 -989, -249
 -591, -826
   87,-1016
  715, -721
 1013,  -75
  822,  589
  244,  981
 -454,  912
 -933,  399
 -971, -308
 -550, -853
  132,-1011
  758, -679
 1013,  -31
  797,  629
  189,  998
 -493,  886
 -952,  359
 -960, -347
 -509, -878
  190, -996
  790, -642
 1015,   16
  760,  676
  145, 1002
 -545,  857
 -973,  306
 -944, -392
 -459, -909
  232, -991
  819, -605
 1017,   72
  729,  705
  103, 1010
 -581,  836
 -985,  264
 -914, -437
 -415, -926
  279, -976
  848, -557
 1009,  118
  690,  747
   45, 1019
 -619,  810
 -992,  207
 -896, -480
 -373, -942
  333, -964
  877, -520
  999,  158
  653,  775
    0, 1012
 -664,  767
-1002,  161
 -874, -526
 -317, -966
  374, -947
  904, -470
  995,  221
  618,  804
  -56, 1011
 -699,  735
-1014,  116
 -842, -570
 -276, -978
